"No.","Time","Source","Destination","Protocol","Length","Info"
"7545","456.192676","152.199.19.161","192.168.42.5","TCP","54","[TCP Keep-Alive] 443  >  50449 [ACK] Seq=7500 Ack=475 Win=68096 Len=0"
"7546","456.192697","192.168.42.5","152.199.19.161","TCP","54","[TCP Keep-Alive ACK] 50449  >  443 [ACK] Seq=475 Ack=7501 Win=130560 Len=0"
"7547","456.380651","104.43.200.36","192.168.42.5","TLSv1.2","108","Application Data"
"7548","456.380862","192.168.42.5","104.43.200.36","TCP","1394","50461  >  443 [ACK] Seq=137225 Ack=12684 Win=131072 Len=1340 [TCP segment of a reassembled PDU]"
"7549","456.380862","192.168.42.5","104.43.200.36","TCP","1394","50461  >  443 [ACK] Seq=138565 Ack=12684 Win=131072 Len=1340 [TCP segment of a reassembled PDU]"
"7550","456.380862","192.168.42.5","104.43.200.36","TLSv1.2","495","Application Data"
"7551","456.566299","104.43.200.36","192.168.42.5","TCP","54","443  >  50461 [ACK] Seq=12684 Ack=139905 Win=525056 Len=0"
"7552","456.597129","104.43.200.36","192.168.42.5","TLSv1.2","349","Application Data"
"7553","456.642307","192.168.42.5","104.43.200.36","TCP","54","50461  >  443 [ACK] Seq=140346 Ack=12979 Win=130816 Len=0"
"7554","457.340648","192.168.42.5","213.19.162.61","TCP","55","[TCP Keep-Alive] 50400  >  443 [ACK] Seq=4000 Ack=6444 Win=131072 Len=1[Reassembly error, protocol TCP: New fragment overlaps old data (retransmission?)]"
"7555","457.340778","192.168.42.5","213.19.162.61","TCP","55","[TCP Keep-Alive] 50399  >  443 [ACK] Seq=4159 Ack=8034 Win=130304 Len=1[Reassembly error, protocol TCP: New fragment overlaps old data (retransmission?)]"
"7556","457.458223","213.19.162.61","192.168.42.5","TCP","54","[TCP Keep-Alive ACK] 443  >  50399 [ACK] Seq=8034 Ack=4160 Win=42880 Len=0"
"7557","457.458260","213.19.162.61","192.168.42.5","TCP","54","[TCP Keep-Alive ACK] 443  >  50400 [ACK] Seq=6444 Ack=4001 Win=42880 Len=0"
"7558","458.657297","152.199.19.161","192.168.42.5","TCP","54","443  >  50449 [RST, ACK] Seq=7501 Ack=475 Win=68096 Len=0"
"7559","460.749696","152.199.19.161","192.168.42.5","TCP","54","[TCP Keep-Alive] 443  >  50454 [ACK] Seq=103784 Ack=1150 Win=72192 Len=0"
"7560","460.749717","192.168.42.5","152.199.19.161","TCP","54","[TCP Keep-Alive ACK] 50454  >  443 [ACK] Seq=1150 Ack=103785 Win=131072 Len=0"
"7561","461.929771","142.250.201.10","192.168.42.5","TLSv1.2","117","Application Data"
"7562","461.929846","142.250.201.10","192.168.42.5","TCP","117","[TCP Retransmission] 443  >  50463 [PSH, ACK] Seq=891 Ack=850 Win=67840 Len=63"
"7563","461.929857","192.168.42.5","142.250.201.10","TCP","66","50463  >  443 [ACK] Seq=850 Ack=954 Win=130304 Len=0 SLE=891 SRE=954"
"7564","461.944842","142.250.201.10","192.168.42.5","TCP","117","[TCP Spurious Retransmission] 443  >  50463 [PSH, ACK] Seq=891 Ack=850 Win=67840 Len=63"
"7565","461.944862","192.168.42.5","142.250.201.10","TCP","66","[TCP Dup ACK 7563#1] 50463  >  443 [ACK] Seq=850 Ack=954 Win=130304 Len=0 SLE=891 SRE=954"
"7566","463.073369","13.107.5.88","192.168.42.5","TCP","54","443  >  50458 [RST, ACK] Seq=6953 Ack=857 Win=0 Len=0"
"7567","465.104390","152.199.19.161","192.168.42.5","TCP","54","443  >  50453 [RST, ACK] Seq=7389 Ack=571 Win=68096 Len=0"
"7568","465.756020","f2:d9:3a:05:99:f4","02:00:54:55:61:66","ARP","42","Who has 192.168.42.5? Tell 192.168.42.129"
"7569","465.756034","02:00:54:55:61:66","f2:d9:3a:05:99:f4","ARP","42","192.168.42.5 is at 02:00:54:55:61:66"
"7570","466.002943","152.199.19.161","192.168.42.5","TCP","54","443  >  50446 [RST, ACK] Seq=7799 Ack=806 Win=69120 Len=0"
"7571","467.868517","152.199.19.161","192.168.42.5","TCP","54","443  >  50457 [RST, ACK] Seq=7388 Ack=700 Win=68096 Len=0"
"7572","469.002621","192.168.42.5","152.199.19.161","TCP","54","50455  >  443 [FIN, ACK] Seq=474 Ack=38879 Win=131072 Len=0"
"7573","469.003380","192.168.42.5","152.199.19.161","TCP","54","50454  >  443 [FIN, ACK] Seq=1150 Ack=103785 Win=131072 Len=0"
"7574","469.034490","204.79.197.239","192.168.42.5","TCP","54","443  >  50442 [RST, ACK] Seq=7515 Ack=6560 Win=0 Len=0"
"7575","469.106764","152.199.19.161","192.168.42.5","TCP","54","443  >  50455 [FIN, ACK] Seq=38879 Ack=475 Win=68096 Len=0"
"7576","469.106793","192.168.42.5","152.199.19.161","TCP","54","50455  >  443 [ACK] Seq=475 Ack=38880 Win=131072 Len=0"
"7577","469.106842","152.199.19.161","192.168.42.5","TCP","54","443  >  50454 [FIN, ACK] Seq=103785 Ack=1151 Win=72192 Len=0"
"7578","469.106849","192.168.42.5","152.199.19.161","TCP","54","50454  >  443 [ACK] Seq=1151 Ack=103786 Win=131072 Len=0"
"7579","469.717569","192.168.42.5","173.194.76.188","TCP","55","[TCP Keep-Alive] 50370  >  5228 [ACK] Seq=1 Ack=1 Win=512 Len=1"
"7580","469.717656","192.168.42.5","173.194.76.188","TCP","55","[TCP Keep-Alive] 50369  >  5228 [ACK] Seq=1 Ack=1 Win=512 Len=1"
"7581","469.799139","173.194.76.188","192.168.42.5","TCP","66","[TCP Keep-Alive ACK] 5228  >  50369 [ACK] Seq=1 Ack=2 Win=265 Len=0 SLE=1 SRE=2"
"7582","469.799188","173.194.76.188","192.168.42.5","TCP","66","[TCP Keep-Alive ACK] 5228  >  50370 [ACK] Seq=1 Ack=2 Win=265 Len=0 SLE=1 SRE=2"
"7583","470.108455","192.168.42.5","149.154.167.91","TCP","415","50322  >  443 [PSH, ACK] Seq=11231 Ack=15990 Win=512 Len=361 [TCP segment of a reassembled PDU]"
"7584","470.220042","149.154.167.91","192.168.42.5","TCP","54","443  >  50322 [ACK] Seq=15990 Ack=11592 Win=10468 Len=0"
"7585","470.220246","149.154.167.91","192.168.42.5","SSL","207","Continuation Data"
"7586","470.220263","149.154.167.91","192.168.42.5","SSL","159","Continuation Data"
"7587","470.220274","192.168.42.5","149.154.167.91","TCP","54","50322  >  443 [ACK] Seq=11592 Ack=16248 Win=511 Len=0"
"7588","471.862990","23.10.245.159","192.168.42.5","TLSv1.3","78","Application Data"
"7589","471.863050","23.10.245.159","192.168.42.5","TCP","54","443  >  50443 [FIN, ACK] Seq=4518 Ack=3221 Win=64128 Len=0"
"7590","471.863063","192.168.42.5","23.10.245.159","TCP","54","50443  >  443 [ACK] Seq=3221 Ack=4519 Win=130816 Len=0"
"7591","471.863093","192.168.42.5","23.10.245.159","TCP","54","50443  >  443 [FIN, ACK] Seq=3221 Ack=4519 Win=130816 Len=0"
"7592","471.924588","23.10.245.159","192.168.42.5","TCP","54","443  >  50443 [ACK] Seq=4519 Ack=3222 Win=64128 Len=0"
"7593","473.811166","192.168.42.5","152.199.19.161","TCP","66","50464  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"7594","473.888173","192.168.42.5","104.22.24.74","TCP","55","[TCP Keep-Alive] 50401  >  443 [ACK] Seq=8929 Ack=990 Win=130304 Len=1[Reassembly error, protocol TCP: New fragment overlaps old data (retransmission?)]"
"7595","473.919385","152.199.19.161","192.168.42.5","TCP","66","443  >  50464 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1340 SACK_PERM WS=512"
"7596","473.919435","192.168.42.5","152.199.19.161","TCP","54","50464  >  443 [ACK] Seq=1 Ack=1 Win=131072 Len=0"
"7597","473.919759","192.168.42.5","152.199.19.161","TLSv1.2","398","Client Hello"
"7598","473.967012","104.22.24.74","192.168.42.5","TCP","66","[TCP Keep-Alive ACK] 443  >  50401 [ACK] Seq=990 Ack=8930 Win=65536 Len=0 SLE=8929 SRE=8930"
"7599","473.995863","152.199.19.161","192.168.42.5","TCP","54","443  >  50464 [ACK] Seq=1 Ack=345 Win=67072 Len=0"
"7600","473.995949","152.199.19.161","192.168.42.5","TLSv1.2","1394","Server Hello"
"7601","473.996497","152.199.19.161","192.168.42.5","TCP","1394","443  >  50464 [PSH, ACK] Seq=1341 Ack=345 Win=67072 Len=1340 [TCP segment of a reassembled PDU]"
"7602","473.996509","192.168.42.5","152.199.19.161","TCP","54","50464  >  443 [ACK] Seq=345 Ack=2681 Win=131072 Len=0"
"7603","473.997826","152.199.19.161","192.168.42.5","TCP","1394","443  >  50464 [ACK] Seq=2681 Ack=345 Win=67072 Len=1340 [TCP segment of a reassembled PDU]"
"7604","473.997917","152.199.19.161","192.168.42.5","TCP","130","443  >  50464 [PSH, ACK] Seq=4021 Ack=345 Win=67072 Len=76 [TCP segment of a reassembled PDU]"
"7605","473.997925","192.168.42.5","152.199.19.161","TCP","54","50464  >  443 [ACK] Seq=345 Ack=4097 Win=131072 Len=0"
"7606","473.999393","152.199.19.161","192.168.42.5","TCP","1394","443  >  50464 [ACK] Seq=4097 Ack=345 Win=67072 Len=1340 [TCP segment of a reassembled PDU]"
"7607","473.999496","152.199.19.161","192.168.42.5","TLSv1.2","1369","Certificate, Server Key Exchange, Server Hello Done"
"7608","473.999502","192.168.42.5","152.199.19.161","TCP","54","50464  >  443 [ACK] Seq=345 Ack=6752 Win=131072 Len=0"
"7609","474.000647","192.168.42.5","152.199.19.161","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"7610","474.072137","152.199.19.161","192.168.42.5","TCP","54","443  >  50464 [ACK] Seq=6752 Ack=471 Win=67072 Len=0"
"7611","474.072189","152.199.19.161","192.168.42.5","TLSv1.2","280","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"7612","474.072774","192.168.42.5","152.199.19.161","TLSv1.2","217","Application Data"
"7613","474.150188","152.199.19.161","192.168.42.5","TCP","54","443  >  50464 [ACK] Seq=6978 Ack=634 Win=68096 Len=0"
"7614","474.150434","152.199.19.161","192.168.42.5","TLSv1.2","1394","Application Data"
"7615","474.153287","152.199.19.161","192.168.42.5","TCP","1394","443  >  50464 [PSH, ACK] Seq=8318 Ack=634 Win=68096 Len=1340 [TCP segment of a reassembled PDU]"
"7616","474.153321","192.168.42.5","152.199.19.161","TCP","54","50464  >  443 [ACK] Seq=634 Ack=9658 Win=131072 Len=0"
"7617","474.154702","152.199.19.161","192.168.42.5","TCP","1394","443  >  50464 [ACK] Seq=9658 Ack=634 Win=68096 Len=1340 [TCP segment of a reassembled PDU]"
"7618","474.154776","152.199.19.161","192.168.42.5","TCP","1394","443  >  50464 [PSH, ACK] Seq=10998 Ack=634 Win=68096 Len=1340 [TCP segment of a reassembled PDU]"
"7619","474.154785","192.168.42.5","152.199.19.161","TCP","54","50464  >  443 [ACK] Seq=634 Ack=12338 Win=131072 Len=0"
"7620","474.154826","152.199.19.161","192.168.42.5","TCP","1394","443  >  50464 [ACK] Seq=12338 Ack=634 Win=68096 Len=1340 [TCP segment of a reassembled PDU]"
"7621","474.154929","152.199.19.161","192.168.42.5","TCP","1394","443  >  50464 [PSH, ACK] Seq=13678 Ack=634 Win=68096 Len=1340 [TCP segment of a reassembled PDU]"
"7622","474.154935","192.168.42.5","152.199.19.161","TCP","54","50464  >  443 [ACK] Seq=634 Ack=15018 Win=131072 Len=0"
"7623","474.154979","152.199.19.161","192.168.42.5","TCP","1394","443  >  50464 [ACK] Seq=15018 Ack=634 Win=68096 Len=1340 [TCP segment of a reassembled PDU]"
"7624","474.154989","152.199.19.161","192.168.42.5","TCP","1394","443  >  50464 [PSH, ACK] Seq=16358 Ack=634 Win=68096 Len=1340 [TCP segment of a reassembled PDU]"
"7625","474.154995","192.168.42.5","152.199.19.161","TCP","54","50464  >  443 [ACK] Seq=634 Ack=17698 Win=131072 Len=0"
"7626","474.156024","152.199.19.161","192.168.42.5","TCP","1394","443  >  50464 [ACK] Seq=17698 Ack=634 Win=68096 Len=1340 [TCP segment of a reassembled PDU]"
"7627","474.156136","152.199.19.161","192.168.42.5","TCP","1394","443  >  50464 [PSH, ACK] Seq=19038 Ack=634 Win=68096 Len=1340 [TCP segment of a reassembled PDU]"
"7628","474.156142","192.168.42.5","152.199.19.161","TCP","54","50464  >  443 [ACK] Seq=634 Ack=20378 Win=131072 Len=0"
"7629","474.156186","152.199.19.161","192.168.42.5","TCP","1394","443  >  50464 [ACK] Seq=20378 Ack=634 Win=68096 Len=1340 [TCP segment of a reassembled PDU]"
"7630","474.156293","152.199.19.161","192.168.42.5","TCP","1394","443  >  50464 [PSH, ACK] Seq=21718 Ack=634 Win=68096 Len=1340 [TCP segment of a reassembled PDU]"
"7631","474.156299","192.168.42.5","152.199.19.161","TCP","54","50464  >  443 [ACK] Seq=634 Ack=23058 Win=131072 Len=0"
"7632","474.156309","152.199.19.161","192.168.42.5","TLSv1.2","1394","Application Data, Application Data"
"7633","474.156897","152.199.19.161","192.168.42.5","TCP","1394","443  >  50464 [PSH, ACK] Seq=24398 Ack=634 Win=68096 Len=1340 [TCP segment of a reassembled PDU]"
"7634","474.156903","192.168.42.5","152.199.19.161","TCP","54","50464  >  443 [ACK] Seq=634 Ack=25738 Win=131072 Len=0"
"7635","474.158075","152.199.19.161","192.168.42.5","TCP","1394","443  >  50464 [ACK] Seq=25738 Ack=634 Win=68096 Len=1340 [TCP segment of a reassembled PDU]"
"7636","474.158148","152.199.19.161","192.168.42.5","TCP","1394","443  >  50464 [PSH, ACK] Seq=27078 Ack=634 Win=68096 Len=1340 [TCP segment of a reassembled PDU]"
"7637","474.158154","192.168.42.5","152.199.19.161","TCP","54","50464  >  443 [ACK] Seq=634 Ack=28418 Win=131072 Len=0"
"7638","474.158749","152.199.19.161","192.168.42.5","TCP","1394","443  >  50464 [ACK] Seq=28418 Ack=634 Win=68096 Len=1340 [TCP segment of a reassembled PDU]"
"7639","474.158822","152.199.19.161","192.168.42.5","TCP","1394","443  >  50464 [PSH, ACK] Seq=29758 Ack=634 Win=68096 Len=1340 [TCP segment of a reassembled PDU]"
"7640","474.158828","192.168.42.5","152.199.19.161","TCP","54","50464  >  443 [ACK] Seq=634 Ack=31098 Win=131072 Len=0"
"7641","474.161180","152.199.19.161","192.168.42.5","TCP","1394","443  >  50464 [ACK] Seq=31098 Ack=634 Win=68096 Len=1340 [TCP segment of a reassembled PDU]"
"7642","474.161293","152.199.19.161","192.168.42.5","TCP","1394","443  >  50464 [PSH, ACK] Seq=32438 Ack=634 Win=68096 Len=1340 [TCP segment of a reassembled PDU]"
"7643","474.161299","192.168.42.5","152.199.19.161","TCP","54","50464  >  443 [ACK] Seq=634 Ack=33778 Win=131072 Len=0"
"7644","474.161343","152.199.19.161","192.168.42.5","TCP","1394","443  >  50464 [ACK] Seq=33778 Ack=634 Win=68096 Len=1340 [TCP segment of a reassembled PDU]"
"7645","474.163023","152.199.19.161","192.168.42.5","TCP","1394","443  >  50464 [PSH, ACK] Seq=35118 Ack=634 Win=68096 Len=1340 [TCP segment of a reassembled PDU]"
"7646","474.163032","192.168.42.5","152.199.19.161","TCP","54","50464  >  443 [ACK] Seq=634 Ack=36458 Win=131072 Len=0"
"7647","474.164074","152.199.19.161","192.168.42.5","TCP","1394","443  >  50464 [ACK] Seq=36458 Ack=634 Win=68096 Len=1340 [TCP segment of a reassembled PDU]"
"7648","474.164145","152.199.19.161","192.168.42.5","TLSv1.2","1163","Application Data"
"7649","474.164151","192.168.42.5","152.199.19.161","TCP","54","50464  >  443 [ACK] Seq=634 Ack=38907 Win=131072 Len=0"
"7650","480.212641","192.168.42.5","149.154.167.91","TCP","207","50322  >  443 [PSH, ACK] Seq=11592 Ack=16248 Win=511 Len=153 [TCP segment of a reassembled PDU]"
"7651","480.403157","149.154.167.91","192.168.42.5","TCP","54","443  >  50322 [ACK] Seq=16248 Ack=11745 Win=10552 Len=0"
"7652","483.155484","192.168.42.5","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"7653","483.170955","192.168.42.5","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"7654","484.168000","192.168.42.5","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"7655","484.183727","192.168.42.5","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"7656","485.169285","192.168.42.5","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"7657","485.185097","192.168.42.5","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"7658","485.406228","f2:d9:3a:05:99:f4","02:00:54:55:61:66","ARP","42","Who has 192.168.42.5? Tell 192.168.42.129"
"7659","485.406240","02:00:54:55:61:66","f2:d9:3a:05:99:f4","ARP","42","192.168.42.5 is at 02:00:54:55:61:66"
"7660","485.744235","192.168.42.5","23.13.51.44","TCP","54","50447  >  443 [FIN, ACK] Seq=422 Ack=4924 Win=130304 Len=0"
"7661","485.800779","23.13.51.44","192.168.42.5","TLSv1.2","85","Encrypted Alert"
"7662","485.800810","192.168.42.5","23.13.51.44","TCP","54","50447  >  443 [RST, ACK] Seq=423 Ack=4955 Win=0 Len=0"
"7663","485.800860","23.13.51.44","192.168.42.5","TCP","54","443  >  50447 [FIN, ACK] Seq=4955 Ack=423 Win=64128 Len=0"
"7664","486.171601","192.168.42.5","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"7665","486.187436","192.168.42.5","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"7666","486.539894","192.168.42.5","23.13.51.44","TCP","54","50450  >  443 [FIN, ACK] Seq=422 Ack=4924 Win=130304 Len=0"
"7667","486.638154","23.13.51.44","192.168.42.5","TLSv1.2","85","Encrypted Alert"
"7668","486.638182","192.168.42.5","23.13.51.44","TCP","54","50450  >  443 [RST, ACK] Seq=423 Ack=4955 Win=0 Len=0"
"7669","486.638230","23.13.51.44","192.168.42.5","TCP","54","443  >  50450 [FIN, ACK] Seq=4955 Ack=423 Win=64128 Len=0"
"7670","486.996335","192.168.42.5","13.85.16.224","TCP","54","50448  >  443 [FIN, ACK] Seq=1160 Ack=47145 Win=130048 Len=0"
"7671","487.179058","13.85.16.224","192.168.42.5","TCP","54","443  >  50448 [ACK] Seq=47145 Ack=1161 Win=261632 Len=0"
"7672","487.179115","13.85.16.224","192.168.42.5","TCP","54","443  >  50448 [FIN, ACK] Seq=47145 Ack=1161 Win=261632 Len=0"
"7673","487.179127","192.168.42.5","13.85.16.224","TCP","54","50448  >  443 [ACK] Seq=1161 Ack=47146 Win=130048 Len=0"
"7674","487.603053","192.168.42.5","13.85.16.224","TCP","54","50451  >  443 [FIN, ACK] Seq=1156 Ack=6031 Win=131072 Len=0"
"7675","487.807127","13.85.16.224","192.168.42.5","TCP","54","443  >  50451 [ACK] Seq=6031 Ack=1157 Win=261632 Len=0"
"7676","487.807167","13.85.16.224","192.168.42.5","TCP","54","443  >  50451 [FIN, ACK] Seq=6031 Ack=1157 Win=261632 Len=0"
"7677","487.807178","192.168.42.5","13.85.16.224","TCP","54","50451  >  443 [ACK] Seq=1157 Ack=6032 Win=131072 Len=0"
"7678","488.571266","192.168.42.5","149.154.167.91","TCP","159","50322  >  443 [PSH, ACK] Seq=11745 Ack=16248 Win=511 Len=105 [TCP segment of a reassembled PDU]"
"7679","488.681477","149.154.167.91","192.168.42.5","TCP","54","443  >  50322 [ACK] Seq=16248 Ack=11850 Win=10552 Len=0"
"7680","488.689602","149.154.167.91","192.168.42.5","SSL","143","Continuation Data"
"7681","488.744445","192.168.42.5","149.154.167.91","TCP","54","50322  >  443 [ACK] Seq=11850 Ack=16337 Win=511 Len=0"
"7682","491.769043","192.168.42.5","13.69.106.208","TLSv1.2","255","Application Data"
"7683","491.800749","142.250.201.10","192.168.42.5","TLSv1.2","100","Application Data"
"7684","491.846429","192.168.42.5","142.250.201.10","TCP","54","50463  >  443 [ACK] Seq=850 Ack=1000 Win=130304 Len=0"
"7685","491.846452","192.168.42.5","140.82.121.5","TCP","54","50452  >  443 [FIN, ACK] Seq=883 Ack=6961 Win=130816 Len=0"
"7686","491.883423","13.69.106.208","192.168.42.5","TLSv1.2","108","Application Data"
"7687","491.883692","192.168.42.5","13.69.106.208","TLSv1.2","1111","Application Data"
"7688","491.922575","140.82.121.5","192.168.42.5","TCP","54","443  >  50452 [FIN, ACK] Seq=6961 Ack=884 Win=69632 Len=0"
"7689","491.922603","192.168.42.5","140.82.121.5","TCP","54","50452  >  443 [ACK] Seq=884 Ack=6962 Win=130816 Len=0"
"7690","491.991336","13.69.106.208","192.168.42.5","TLSv1.2","650","Application Data"
"7691","492.036736","192.168.42.5","13.69.106.208","TCP","54","50462  >  443 [ACK] Seq=5172 Ack=6312 Win=130560 Len=0"
"7692","493.177726","23.13.51.44","192.168.42.5","TCP","54","443  >  50447 [RST] Seq=4955 Win=64128 Len=0"
"7693","493.423674","23.13.51.44","192.168.42.5","TCP","54","443  >  50450 [RST] Seq=4955 Win=64128 Len=0"
"7694","496.153161","192.168.42.5","140.82.121.5","TCP","54","50456  >  443 [FIN, ACK] Seq=605 Ack=3868 Win=130048 Len=0"
"7695","496.267418","140.82.121.5","192.168.42.5","TCP","54","443  >  50456 [FIN, ACK] Seq=3868 Ack=606 Win=68608 Len=0"
"7696","496.267444","192.168.42.5","140.82.121.5","TCP","54","50456  >  443 [ACK] Seq=606 Ack=3869 Win=130048 Len=0"
"7697","497.689810","192.168.42.5","23.13.51.44","TCP","54","50459  >  443 [FIN, ACK] Seq=421 Ack=4898 Win=130304 Len=0"
"7698","497.767519","23.13.51.44","192.168.42.5","TLSv1.2","85","Encrypted Alert"
"7699","497.767548","192.168.42.5","23.13.51.44","TCP","54","50459  >  443 [RST, ACK] Seq=422 Ack=4929 Win=0 Len=0"
"7700","497.767583","23.13.51.44","192.168.42.5","TCP","54","443  >  50459 [FIN, ACK] Seq=4929 Ack=422 Win=64128 Len=0"
"7701","498.682212","192.168.42.5","149.154.167.91","TCP","335","50322  >  443 [PSH, ACK] Seq=11850 Ack=16337 Win=511 Len=281 [TCP segment of a reassembled PDU]"
"7702","498.847621","149.154.167.91","192.168.42.5","TCP","54","443  >  50322 [ACK] Seq=16337 Ack=12131 Win=10636 Len=0"
"7703","500.221929","192.168.42.5","149.154.167.91","TCP","399","50322  >  443 [PSH, ACK] Seq=12131 Ack=16337 Win=511 Len=345 [TCP segment of a reassembled PDU]"
"7704","500.361193","149.154.167.91","192.168.42.5","TCP","54","443  >  50322 [ACK] Seq=16337 Ack=12476 Win=10720 Len=0"
"7705","500.367335","149.154.167.91","192.168.42.5","SSL","207","Continuation Data"
"7706","500.368808","149.154.167.91","192.168.42.5","SSL","159","Continuation Data"
"7707","500.368822","192.168.42.5","149.154.167.91","TCP","54","50322  >  443 [ACK] Seq=12476 Ack=16595 Win=510 Len=0"
"7708","500.897606","192.168.42.5","142.251.37.35","QUIC","1292","Initial, DCID=c2b20af6ef4de88a, PKN: 1, PING, PING, CRYPTO, PADDING, PING, PING, PING"
"7709","500.897813","192.168.42.5","142.251.37.35","QUIC","117","0-RTT, DCID=c2b20af6ef4de88a"
"7710","500.898041","192.168.42.5","142.251.37.35","QUIC","605","0-RTT, DCID=c2b20af6ef4de88a"
"7711","501.016769","142.251.37.35","192.168.42.5","QUIC","123","Protected Payload (KP0)"
"7712","501.016971","142.251.37.35","192.168.42.5","QUIC","67","Protected Payload (KP0)"
"7713","501.016983","142.251.37.35","192.168.42.5","QUIC","67","Protected Payload (KP0)"
"7714","501.017023","142.251.37.35","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"7715","501.017293","192.168.42.5","142.251.37.35","QUIC","153","Protected Payload (KP0), DCID=c2b20af6ef4de88a"
"7716","501.027105","142.251.37.35","192.168.42.5","QUIC","820","Protected Payload (KP0)"
"7717","501.027232","192.168.42.5","142.251.37.35","QUIC","75","Protected Payload (KP0), DCID=c2b20af6ef4de88a"
"7718","501.035844","142.251.37.35","192.168.42.5","QUIC","663","Protected Payload (KP0)"
"7719","501.035921","142.251.37.35","192.168.42.5","QUIC","68","Protected Payload (KP0)"
"7720","501.035962","192.168.42.5","142.251.37.35","QUIC","77","Protected Payload (KP0), DCID=c2b20af6ef4de88a"
"7721","501.062536","192.168.42.5","142.251.37.35","QUIC","75","Protected Payload (KP0), DCID=c2b20af6ef4de88a"
"7722","501.095869","142.251.37.35","192.168.42.5","QUIC","162","Protected Payload (KP0)"
"7723","501.095918","142.251.37.35","192.168.42.5","QUIC","67","Protected Payload (KP0)"
"7724","501.121378","192.168.42.5","142.251.37.35","QUIC","75","Protected Payload (KP0), DCID=c2b20af6ef4de88a"
"7725","502.461758","192.168.42.5","213.19.162.61","TCP","55","[TCP Keep-Alive] 50399  >  443 [ACK] Seq=4159 Ack=8034 Win=130304 Len=1[Reassembly error, protocol TCP: New fragment overlaps old data (retransmission?)]"
"7726","502.461758","192.168.42.5","213.19.162.61","TCP","55","[TCP Keep-Alive] 50400  >  443 [ACK] Seq=4000 Ack=6444 Win=131072 Len=1[Reassembly error, protocol TCP: New fragment overlaps old data (retransmission?)]"
"7727","502.576891","213.19.162.61","192.168.42.5","TCP","54","[TCP Keep-Alive ACK] 443  >  50399 [ACK] Seq=8034 Ack=4160 Win=42880 Len=0"
"7728","502.583889","213.19.162.61","192.168.42.5","TCP","54","[TCP Keep-Alive ACK] 443  >  50400 [ACK] Seq=6444 Ack=4001 Win=42880 Len=0"
"7729","502.776491","f2:d9:3a:05:99:f4","02:00:54:55:61:66","ARP","42","Who has 192.168.42.5? Tell 192.168.42.129"
"7730","502.776505","02:00:54:55:61:66","f2:d9:3a:05:99:f4","ARP","42","192.168.42.5 is at 02:00:54:55:61:66"
"7731","504.631740","23.13.51.44","192.168.42.5","TCP","54","443  >  50459 [RST] Seq=4929 Win=64128 Len=0"
"7732","510.211430","192.168.42.5","149.154.167.91","TCP","223","50322  >  443 [PSH, ACK] Seq=12476 Ack=16595 Win=510 Len=169 [TCP segment of a reassembled PDU]"
"7733","510.339762","149.154.167.91","192.168.42.5","SSL","143","Continuation Data"
"7734","510.386770","192.168.42.5","149.154.167.91","TCP","54","50322  >  443 [ACK] Seq=12645 Ack=16684 Win=510 Len=0"
"7735","513.334376","104.22.24.74","192.168.42.5","TLSv1.3","93","Application Data"
"7736","513.334445","104.22.24.74","192.168.42.5","TLSv1.3","78","Application Data"
"7737","513.334456","192.168.42.5","104.22.24.74","TCP","54","50401  >  443 [ACK] Seq=8930 Ack=1053 Win=130048 Len=0"
"7738","513.334480","192.168.42.5","104.22.24.74","TCP","54","50401  >  443 [FIN, ACK] Seq=8930 Ack=1053 Win=130048 Len=0"
"7739","513.334498","192.168.42.5","104.22.24.74","TCP","54","50401  >  443 [RST, ACK] Seq=8931 Ack=1053 Win=0 Len=0"
"7740","513.334511","104.22.24.74","192.168.42.5","TCP","78","[TCP Spurious Retransmission] 443  >  50401 [FIN, PSH, ACK] Seq=1029 Ack=8930 Win=65536 Len=24"
"7741","513.412939","104.22.24.74","192.168.42.5","TCP","54","443  >  50401 [ACK] Seq=1054 Ack=8931 Win=65536 Len=0"
"7742","514.799779","192.168.42.5","173.194.76.188","TCP","55","[TCP Keep-Alive] 50370  >  5228 [ACK] Seq=1 Ack=1 Win=512 Len=1"
"7743","514.799806","192.168.42.5","173.194.76.188","TCP","55","[TCP Keep-Alive] 50369  >  5228 [ACK] Seq=1 Ack=1 Win=512 Len=1"
"7744","514.904808","173.194.76.188","192.168.42.5","TCP","66","[TCP Keep-Alive ACK] 5228  >  50369 [ACK] Seq=1 Ack=2 Win=265 Len=0 SLE=1 SRE=2"
